"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-21","13.42",,," 0236","0.00",,,,"37","27",,"  230","  250",,,"23.0","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-22","3.58",,," 1359","0.00",,,,"38","17",,"  120","   30",,,"8.9","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-23","7.61",,," 1428","0.06",,,,"41","26",,"   60","   80",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-24","21.92",,," 1638","0.21",,,,"47","25",,"  240","  230",,,"42.9","55.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-25","17.67",,," 0201","0.00",,,,"27","17",,"  250","  250",,,"40.0","51.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-26","7.61",,," 2134","0.00",,,,"25","15",,"   90","   90",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-27","7.61",,," 1617","0.07",,,,"26","18",,"  290","  280",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-02-28","2.91",,," 1344","0.00",,,,"28","2",,"  120","  250",,,"8.9","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-01","3.13",,," 1320","0.00",,,,"34","8",,"   60","   20",,,"8.9","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-02","5.82",,," 1524","0.00",,,,"34","19",,"  290","  300",,,"17.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-03","6.04",,," 1706","0.00",,,,"29","12",,"  310","  300",,,"15.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-04","9.62",,," 1732","0.00",,,,"18","3",,"  250","  250",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-05","13.20",,," 1602","0.00",,,,"21","7",,"  240","  270",,,"23.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-06","7.38",,," 1447","0.00",,,,"21","0",,"  230","  200",,,"19.9","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-07","5.14",,," 1036","0.00",,,,"27","15",,"  280","  290",,,"17.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-08","1.79",,," 1342","0.00",,,,"39","8",,"  220","  220",,,"8.9","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-09","9.17",,," 1822","0.62",,,,"41","16",,"   80","   80",,,"23.0","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-10","18.57",,," 1345","0.00",,,,"47","33",,"  230","  220",,,"36.0","46.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-11","12.75",,," 1343","0.00",,,,"42","26",,"  270","  250",,,"25.1","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-12","5.37",,," 1247","0.00",,,,"45","17",,"  230","  230",,,"14.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-13","5.82",,," 1040","0.02",,,,"53","30",,"  160","  170",,,"13.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-14","13.20",,," 1810","0.36",,,,"64","40",,"  230","  160",,,"30.0","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-15","16.78",,," 0154","0.15",,,,"46","32",,"  220","  230",,,"33.1","42.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-16","11.41",,," 1559","0.00",,,,"38","25",,"  290","  260",,,"23.0","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-17","3.80",,," 1104","0.00",,,,"37","15",,"  180","  190",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-18","3.80",,," 1503","0.00",,,,"43","21",,"  240","  240",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-19","4.92",,," 1415","0.00",,,,"49","20",,"  210","  220",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-20","7.38",,," 1310","0.08",,,,"45","23",,"  210","  210",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-21","6.71",,," 2132","0.00",,,,"43","31",,"  270","  270",,,"21.0","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-22","13.20",,," 1348","0.00",,,,"45","28",,"  320","  320",,,"25.1","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-23","6.04",,," 0020","0.00",,,,"48","23",,"  250","  310",,,"14.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-24","4.70",,," 2314","0.00",,,,"54","23",,"   20","   10",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-25","9.40",,," 0803","0.00",,,,"47","24",,"   20","   30",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-26","4.25",,," 0828","0.00",,,,"47","21",,"   10","   20",,,"14.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-27","5.82",,," 1510","0.00",,,,"53","20",,"  150","  150",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-28","10.07",,," 1336","0.02",,,,"68","36",,"  220","  190",,,"18.1","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-29","8.50",,," 0525","0.04",,,,"54","38",,"   20","   30",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-30","10.51",,," 2352","1.15",,,,"44","31",,"  300","  300",,,"18.1","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-03-31","14.09",,," 0104","0.03",,,,"32","21",,"  310","  290",,,"23.0","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-01","7.38",,," 1505","0.00",,,,"42","18",,"  200","  170",,,"18.1","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-02","11.41",,," 1948","0.00",,,,"56","30",,"  210","  180",,,"23.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-03","12.97",,," 0902","0.00",,,,"54","30",,"  250","  260",,,"31.1","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-04","8.50",,," 2012","0.00",,,,"44","31",,"   50","   40",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-05","5.82",,," 1437","0.00",,,,"61","36",,"   80","  290",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-06","3.13",,," 1339","0.00",,,,"68","31",,"  110","  210",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-07","6.71",,," 1309","0.02",,,,"71","39",,"  200","  110",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-08","10.51",,," 0944","0.00",,,,"73","43",,"  230","  250",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-09","13.87",,," 1635","0.00",,,,"63","46",,"  270","  270",,,"30.0","42.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-10","9.40",,," 0837","0.01",,,,"46","33",,"   10","  350",,,"17.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-11","14.54",,," 0750","0.00",,,,"50","32",,"   70","   50",,,"25.1","36.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-12","13.65",,," 1259","0.17",,,,"63","42",,"  200","  200",,,"30.0","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-13","11.41",,," 1240","0.00",,,,"58","34",,"  220","  240",,,"25.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-14","11.86",,," 1905","0.59",,,,"41","33",,"   50","  360",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-15","10.51",,," 1343","0.00",,,,"55","30",,"  270","  270",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-16","5.59",,," 1900","0.00",,,,"70","30",,"   30","   30",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-17","8.72",,," 1534","0.05",,,,"60","45",,"   90","   90",,,"21.9","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-18","11.18",,," 1659","0.30",,,,"66","45",,"  230","  230",,,"25.9","34.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-19","14.99",,," 1404","0.38",,,,"45","39",,"  350","  330",,,"23.0","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-20","12.30",,," 0802","0.83",,,,"43","39",,"  350","  340",,,"23.0","34.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-21","4.03",,," 1811","0.01",,,,"68","40",,"  180","  180",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-22","6.71",,," 1615","0.00",,,,"72","38",,"  140","  110",,,"17.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-23","11.86",,," 1041","0.03",,,,"68","43",,"  240","  270",,,"28.0","35.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-24","4.70",,," 0151","0.00",,,,"63","31",,"  360","  360",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-25","4.70",,," 2354","0.60",,,,"60","44",,"   30","   20",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-26","14.99",,," 1532","0.35",,,,"63","45",,"  330","  310",,,"29.1","38.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-27","9.62",,," 0339","0.31",,,,"52","37",,"  320","  300",,,"23.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-28","8.72",,," 0803","0.05",,,,"57","36",,"   20","   10",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-29","7.38",,," 1430","0.38",,,,"44","38",,"   90","   80",,,"16.1","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-04-30","8.50",,," 1953","0.90",,,,"49","36",,"  100","   90",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-01","10.29",,," 1624","0.29",,,,"69","44",,"  270","  270",,,"21.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-02","4.47",,," 0802","0.05",,,,"59","45",,"  140","  110",,,"8.9","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-03","6.49",,," 1359","0.08",,,,"53","46",,"   30","   30",,,"14.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-04","5.59",,," 1142","0.00",,,,"63","42",,"   50","   60",,,"15.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-05","1.79",,," 1530","0.00",,,,"72","36",,"  300","  250",,,"14.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-06","5.82",,," 1531","0.09",,,,"75","41",,"  310","  310",,,"25.1","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-07","7.83",,," 0518","0.20",,,,"55","41",,"   50","   60",,,"16.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-08","12.30",,," 1748","0.00",,,,"61","42",,"  100","  120",,,"19.9","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-09","9.62",,," 1030","0.03",,,,"75","50",,"  220","  220",,,"29.1","40.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-10","10.51",,," 1114","0.01",,,,"59","38",,"  300","  310",,,"21.0","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-11","8.28",,," 1302","0.01",,,,"56","36",,"   40","   40",,,"16.1","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-12","9.40",,," 0604","0.02",,,,"53","42",,"   60","   50",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-13","9.40",,," 1829","0.04",,,,"55","36",,"  360","   10",,,"18.1","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-14","5.37",,," 1804","0.00",,,,"69","30",,"  350","  280",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-15","6.71",,," 1609","0.00",,,,"74","36",,"  290","  280",,,"21.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-16","7.83",,," 1513","0.00",,,,"75","42",,"  250","  220",,,"21.9","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-17","3.36",,," 0809","0.08",,,,"67","53",,"   90","   70",,,"12.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-18","5.37",,," 1210","0.24",,,,"72","48",,"  150","  140",,,"13.0","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-19","7.61",,," 1238","0.31",,,,"78","49",,"  270","  250",,,"28.0","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-20","11.41",,," 1140","0.00",,,,"62","38",,"  270","  270",,,"23.0","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-21","5.37",,," 1307","0.00",,,,"60","34",,"  140","  120",,,"13.0","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-22","6.93",,," 1154","0.25",,,,"70","50",,"  130","  140",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-23","12.75",,," 1348","0.10",,,,"78","51",,"  280","  290",,,"32.0","42.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-24","4.25",,," 2100","0.00",,,,"68","42",,"  200","  150",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-25","9.62",,," 1424","0.00",,,,"85","55",,"  300","  290",,,"30.0","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-26","3.13",,," 1400","0.04",,,,"73","52",,"   60","   60",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-27","5.82",,," 1344","0.20",,,,"74","49",,"  140","  180",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-28","9.84",,," 1404","0.00",,,,"80","55",,"  290","  300",,,"25.9","35.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-29","3.80",,," 1515","0.04",,,,"73","57",,"  300","  340",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-30","3.80",,," 0716","0.26",,,,"70","56",,"  330","  220",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-05-31","5.82",,," 1550","0.00",,,,"80","47",,"  250","  250",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-01","6.04",,," 1312","0.71",,,,"76","57",,"  350","  340",,,"25.9","33.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-02","9.17",,," 1740","0.00",,,,"70","50",,"  350","  320",,,"18.1","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-03","6.71",,," 1612","0.00",,,,"66","42",,"  280","  290",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-04","5.82",,," 1602","0.00",,,,"72","41",,"  240","  230",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-05","8.28",,," 1850","0.21",,,,"80","58",,"   10","   20",,,"21.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-06","4.25",,," 0545","0.00",,,,"74","53",,"  360","  360",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-07","5.82",,," 1508","0.00",,,,"80","48",,"  100","  110",,,"16.1","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-08","8.95",,," 1243","0.00",,,,"81","51",,"  100","  120",,,"17.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-09","5.82",,," 0007","0.55",,,,"74","66",,"  130","  110",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-10","10.51",,," 1545","0.91",,,,"72","46",,"  300","  310",,,"23.9","34.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-11","4.03",,," 1000","0.00",,,,"76","39",,"  300","  290",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-12","6.04",,," 2219","0.85",,,,"76","44",,"   70","  320",,,"15.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-13","6.26",,," 1700","0.39",,,,"63","48",,"  340","  340",,,"23.9","31.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-14","10.51",,," 1724","0.00",,,,"73","44",,"  230","  230",,,"19.9","27.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-15","7.83",,," 0750","0.01",,,,"69","62",,"  260","  230",,,"19.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-16","6.04",,," 0052","0.51",,,,"65","56",,"   70","   80",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-17","2.46",,," 0938","0.00",,,,"70","57",,"   30","   30",,,"10.1","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-18","2.01",,," 1828","0.00",,,,"79","52",,"  160","  150",,,"10.1","13.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-19","3.36",,," 1710","0.00",,,,"81","55",,"  140","  140",,,"8.9","12.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-20","7.61",,," 1747","0.78",,,,"65","56",,"  360","   10",,,"17.0","23.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-21","6.93",,," 1105","0.00",,,,"77","52",,"  330","   10",,,"14.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-22","4.47",,," 1343","0.00",,,,"78","47",,"   80","   80",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-23","6.04",,," 1431","0.00",,,,"79","45",,"  150","  160",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-24","7.38",,," 1840","0.02",,,,"79","63",,"  260","  250",,,"23.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-25","11.41",,," 1058","0.00",,,,"82","61",,"  280","  270",,,"23.9","30.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-26","6.71",,," 1110","0.00",,,,"85","61",,"  300","  290",,,"16.1","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-27","3.58",,," 0346","0.00",,,,"87","61",,"  270","  260",,,"21.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-28","5.37",,," 0907","0.00",,,,"89","60",,"  280","  280",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-29","6.71",,," 1716","0.00",,,,"88","65",,"   10","   10",,,"14.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-06-30","5.59",,," 1336","0.00",,,,"84","63",,"  310","  330",,,"13.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-01","4.92",,," 1404","0.00",,,,"90","57",,"  290","  260",,,"14.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-02","5.82",,," 2057","0.02",,,,"91","69",,"  350","   10",,,"18.1","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-03","4.25",,," 0743","0.00",,,,"86","67",,"   20","  320",,,"13.0","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-04","3.58",,," 1405","0.02",,,,"85","65",,"  120","  100",,,"16.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-05","4.25",,," 1735","0.00",,,,"90","66",,"  310","  320",,,"15.0","21.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-06","5.82",,," 1508","0.03",,,,"89","68",,"   10","   10",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-07","8.50",,," 0023","0.00",,,,"83","63",,"   20","   20",,,"15.0","19.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-08","4.03",,," 1459","0.00",,,,"81","55",,"   10","   10",,,"10.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-09","2.46",,," 1029","0.00",,,,"83","52",,"  130","  160",,,"8.1","11.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-10","4.92",,," 1258","0.00",,,,"90","55",,"  250","  260",,,"14.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-11","8.72",,," 1840","0.00",,,,"85","65",,"  340","  330",,,"17.0","21.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-12","4.92",,," 0102","0.00",,,,"79","54",,"  310","  350",,,"12.1","16.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-13","8.50",,," 1418","0.00",,,,"89","55",,"  290","  280",,,"21.9","28.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-14","4.47",,," 1037","0.00",,,,"84","58",,"  320","   20",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-15","3.80",,," 1728","0.01",,,,"91","55",,"  210","  210",,,"16.1","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-16","5.14",,," 1745","1.30",,,,"85","64",,"  330","  320",,,"17.0","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-17","4.25",,," 1221","0.01",,,,"90","71",,"   40","  330",,,"13.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-18","5.82",,," 1336","0.12",,,,"87","64",,"  280","  290",,,"23.0","29.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-19","7.61",,," 1912","0.15",,,,"92","72",,"   10","   10",,,"35.1","46.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-20","10.29",,," 1737","0.00",,,,"94","72",,"  340","  330",,,"36.0","46.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-21",,,," 0000","0.01",,,,,,,"  360","  360",,,"15.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-22",,,," 0801","0.00",,,,,,,"  360","  360",,,"6.9","6.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-23",,,," 1653","0.10",,,,,,,"  360","   10",,,"32.0","40.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-24","5.37",,," 1307","0.00",,,,"79","54",,"   10","   30",,,"14.1","19.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-25","3.13",,," 1423","0.00",,,,"83","54",,"  310","  330",,,"23.9","36.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-26","3.58",,," 1419","0.00",,,,"85","56",,"  210","  150",,,"12.1","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-27","8.50",,," 1719","0.00",,,,"85","60",,"  260","  260",,,"21.0","25.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-28","8.50",,," 1520","0.00",,,,"89","69",,"  240","  270",,,"17.0","25.9"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-29",,,," 1424","0.01",,,,,,,"  250","  250",,,"23.9","32.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-30",,,," 1601","0.00",,,,,,,"  350","   10",,,"17.0","23.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-07-31","6.93",,," 0353","0.00",,,,"81","63",,"  360","   50",,,"13.0","17.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-01","4.47",,," 0810","0.00",,,,"80","53",,"   40","   40",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-02","4.03",,," 1614","0.00",,,,"83","49",,"   40","   80",,,"12.1","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-03","3.80",,," 2218","0.00",,,,"86","50",,"  340","  340",,,"10.1","14.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-04","4.25",,," 1723","0.00",,,,"88","60",,"  260","  250",,,"13.0","15.0"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-05","4.47",,," 1347","0.00",,,,"87","59",,"  300","  290",,,"13.0","18.1"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","2019-08-06","4.25",,," 1651","0.01",,,,"80","64",,"  300","  300",,,"10.1","13.0"
